packet_count,total_bytes,avg_packet_size,std_packet_size,min_packet_size,max_packet_size,bytes_per_second,packets_per_second,connection_duration,unique_ports,protocol_ratio_tcp,entropy_bytes,entropy_packets,vnc_commands,vnc_responses,framebuffer_updates,key_events,pointer_events,mouse_clicks,keystroke_count,screenshot_count,file_transfer_size,compression_ratio,encryption_level,anomaly_score,protocol_ratio_udp,session_length
190,41970.624662515926,414,51,64,1500,1763.4708062987825,4.068442153972446,167.12660014422775,4,0.8035487872479131,6.409639367215501,4.183360154591413,40,38,15,0,22,6,3,3,0,0.6534119390116196,1,0.061559145724648046,0.1965,167.12660014422775
184,75428.01869944733,385,68,64,1500,1668.4422232575416,3.0416957013271286,224.50650618444922,2,0.8628000823782389,6.1324637401672994,3.958763611368315,15,62,15,0,16,7,7,4,0,1.0433713018205326,1,0.05171618567393943,0.1372,224.50650618444922
565,486106.151098377,2604,155,64,35415,125060.15819468071,178.3835439426799,167.62067293073687,2,0.8735064098894928,6.471539428238416,4.969484477597163,158,114,10,0,135,38,0,26,194870853,0.7813858723937531,0,0.6291140507835502,0.1265,167.62067293073687
185,60204.20774905339,144,32,64,1500,1527.004607804515,2.0211580300751835,212.44083644009783,2,0.7997390782260794,7.122043415517222,3.3151648579500765,50,38,12,5,13,0,8,0,0,0.823079978494903,1,0.04733116731728148,0.2003,212.44083644009783
131,60893.202880433964,284,25,64,1500,910.5243965333002,3.321946323793703,148.54720375959906,3,0.900694330902823,6.27725768575835,4.569400101406423,15,59,25,9,15,6,9,4,0,1.1871507154266034,1,0.06360552889430587,0.0993,148.54720375959906
171,46513.76816208434,416,58,64,1500,2658.6013403863717,4.942635822005023,123.40507821318728,3,0.8666472631792369,6.129830933812934,3.7702133886558564,47,49,10,7,14,0,4,4,0,0.916744821036102,1,0.04388019501618723,0.1334,123.40507821318728
148,50434.90833687946,171,44,64,1500,616.4044750159574,4.325081308739859,70.25271560579921,2,0.8935597527163288,6.137776645048216,4.499780923270433,40,57,16,7,10,2,10,3,0,1.1442972150437292,1,0.07365293505562806,0.1064,70.25271560579921
276,382393.41314574267,1478,214,64,1500,55462.340599169256,102.58285145072801,192.6295497764517,6,0.6703453343351445,6.539359577640667,4.518239449867813,130,142,118,157,32,43,436,16,0,0.9968871629104608,0,0.3,0.3297,192.6295497764517
169,28856.773518425158,118,56,64,1500,1633.8679882345375,3.0995644212476208,205.01465690324147,3,0.86903325100259,6.698123693422507,4.033464548451506,18,42,7,8,22,5,4,6,0,1.2941786470716343,1,0.04574512335229515,0.131,205.01465690324147
273,60108.93553150891,236,47,64,1500,1120.534858297789,3.377303430379217,123.73608575650175,2,0.8884763657027339,6.693437684023376,4.021619992823826,40,39,17,0,12,10,2,2,0,0.9480775940816049,1,0.07198387114764929,0.1115,123.73608575650175
214,85980.36320720502,353,55,64,1500,191.2639360175574,3.7718321891245736,140.26718988087933,2,0.9245531905091037,5.774971424035629,4.376745460023604,29,26,21,7,14,10,3,4,0,0.9728438915583164,1,0.03645526129371981,0.0754,140.26718988087933
180,62453.60536192096,309,59,64,1500,996.9086878084393,4.551812243888952,168.61880821066748,2,0.8500637371431844,6.175339601104481,4.193371185110162,37,47,15,5,15,10,7,4,0,0.8951236454691168,1,0.06920127705862374,0.1499,168.61880821066748
193,17459.99882121045,100,54,64,1500,1873.9424146933698,3.8558221765615373,60.00659737970068,2,0.9204520223219189,6.215544003271608,4.762728596109122,38,54,14,7,15,2,9,2,0,1.2050211873883705,1,0.03915015400652677,0.0795,60.00659737970068
246,42058.659227225144,401,46,64,1500,271.1390116987684,3.8859957459786436,312.6347191453597,2,0.8567236959452736,6.721413732393512,4.876078335628678,33,15,9,9,8,5,7,2,0,1.1998815295311864,1,0.054217264676043445,0.1433,312.6347191453597
201,46307.12258776644,89,41,64,1500,832.0443642909682,2.0438150326168723,276.5371347653757,2,0.9493441133503826,5.812515700641161,3.875594071547516,28,32,14,0,7,3,10,1,0,1.5332315815247486,1,0.05900524819685402,0.0507,276.5371347653757
252,48452.373352414215,64,62,64,1500,891.5025288741427,3.2796995451559727,228.78995323229395,4,0.8584968143011756,6.1590435148265446,3.6813339399078933,38,22,13,4,31,7,11,2,0,1.4617967291317724,1,0.051611275451696366,0.1415,228.78995323229395
242,52569.29680373638,517,60,64,1500,635.4249368390075,2.4285262043006526,94.68042567388957,3,0.8829499018667712,7.022450121199714,4.0725492794009455,45,51,18,5,16,2,0,2,0,0.8328233385104948,1,0.06878785917745361,0.1171,94.68042567388957
254,53641.11526745231,217,66,64,1500,1519.9076611882688,4.7439412766501174,175.39013870257264,2,0.8921174278960177,6.603442310523032,3.5884804655948894,18,40,7,11,14,8,10,3,0,1.3734196796549019,1,0.03387598125968437,0.1079,175.39013870257264
147,33834.77856571853,171,57,64,1500,100.0,4.947625773578951,197.89662320026522,4,0.8241951363037197,6.197436589775976,4.364951027748643,33,45,20,5,15,6,7,5,0,1.5424304448285961,1,0.054029100653373706,0.1758,197.89662320026522
169,55580.871079791,329,44,64,1500,1159.0781706859086,1.979962266248637,157.51528128083095,3,0.9279212433795521,6.345920259333522,4.4628835050989055,26,41,20,8,2,5,3,2,0,1.3743529084489152,1,0.011113110212039097,0.0721,157.51528128083095
262,89142.94725322217,459,54,64,1500,684.4431601329806,2.659686056252122,186.64575846330408,3,0.8807570972713262,6.760853629758137,3.269785471816633,33,51,13,0,17,0,0,3,0,0.9145924656145991,1,0.06364952100056279,0.1192,186.64575846330408
183,40808.21750229696,415,28,64,1500,1718.6499398302353,3.716844313293933,49.463475520102946,3,0.9058634246559293,6.4996109224916125,4.255119928770641,41,31,14,8,7,4,6,4,0,0.878645200659002,1,0.050328649915622255,0.0941,49.463475520102946
86,67571.53887838575,187,13,64,1500,1553.6960607782883,2.6159819856318074,183.64968774136324,3,0.9624359931312798,6.124299333202985,4.285916438164179,41,34,10,4,15,1,6,4,0,1.446543456189402,1,0.04832913985728845,0.0376,183.64968774136324
221,60242.95896187258,307,54,64,1500,1030.5228412421925,4.917026569971524,170.16034281045515,3,0.8793464612423213,7.221170227487196,4.425877322533143,33,33,19,6,16,3,5,5,0,0.7413047993237047,1,0.07291425779131973,0.1207,170.16034281045515
236,65393.51117431866,340,60,64,1500,418.9611192243408,2.2494889756405954,230.24433241072734,3,0.8329024840172181,6.788342736266617,3.772428720659528,38,56,27,3,11,8,7,1,0,0.5435861529687344,1,0.014964286711356328,0.1671,230.24433241072734
237,54804.31456756764,375,63,64,1500,353.6129127489712,2.2363042115544327,254.8540494032655,3,0.8525127899797689,6.326261881350842,4.899966347772599,28,32,14,0,23,2,10,1,0,1.4962743124541813,1,0.07959900704969633,0.1475,254.8540494032655
192,45151.587128433,263,47,64,1500,1457.0575574035686,3.1836229680999146,187.78890503701086,5,0.9192030333488136,6.2496413611642385,3.9613084507205905,46,25,16,8,22,4,3,1,0,0.9273257625773861,1,0.04627955255688293,0.0808,187.78890503701086
176,79053.07919791713,235,50,64,1500,1609.0502500241132,2.485321797224283,154.8030348772355,3,0.8973949695549391,6.302091403907375,4.876805896047124,20,33,8,1,10,5,0,3,0,1.2408670736485239,1,0.06065686316350077,0.1026,154.8030348772355
226,10000.0,541,46,64,1500,208.21333967279918,3.3826251629352035,221.3317955283888,2,0.8866098710204976,6.1609097002350826,3.553235316512732,38,38,11,8,15,10,0,0,0,1.1188559517934014,1,0.04309427943978437,0.1134,221.3317955283888
450,592204.3925837833,1186,227,64,65000,11264.944107680698,188.43006166802343,76.53225272902858,4,0.7848417770994783,7.585981452986716,4.776928364093239,175,75,10,0,177,44,367,5,0,1.2657794770407598,0,0.6802637455295997,0.2152,76.53225272902858
191,52875.90302317822,467,40,64,1500,2010.311338539377,1.0,254.93760590397235,4,0.8749085981356021,5.89498537672176,4.214169520298635,20,38,11,12,10,7,3,3,0,1.4627589552126488,1,0.01911588231372792,0.1251,254.93760590397235
100,367574.544288737,919,180,64,24831,74539.8846439993,248.97656439689908,134.6028216839384,4,0.8399950719477003,7.766008145503286,4.899860799871343,50,45,156,168,187,34,329,38,45966005,0.3,0,0.7439011461276713,0.16,134.6028216839384
167,91590.70625369184,288,31,64,1500,1151.1284595848017,1.0,238.1552266363557,3,0.8350950175304975,6.224403717440147,4.409906118246884,33,51,17,0,27,6,8,1,0,0.6766753328961627,1,0.03474697575237782,0.1649,238.1552266363557
214,12798.931185896894,227,34,64,1500,1563.704574841912,4.876153463941522,163.48466655631358,2,0.8890274019662179,5.346813722576022,3.8278295495100814,19,18,17,7,19,8,8,1,0,1.5844735844894102,1,0.044181019370021855,0.111,163.48466655631358
145,55665.580013664905,344,45,64,1500,1253.3567358857442,1.0,209.3689145515312,2,0.8556259978712087,6.658885540507873,4.463109663509911,31,31,29,1,6,6,6,4,0,1.6127668298698996,1,0.07377375019044326,0.1444,209.3689145515312
204,50335.02718761895,462,44,64,1500,797.8690802897975,3.2887657251394047,82.69013310989536,2,0.964737089473123,6.859862011641834,3.622160362836133,51,37,13,15,29,8,4,0,0,1.009794176770008,1,0.053620808695543754,0.0353,82.69013310989536
238,63390.200399555535,262,52,64,1500,786.7082961698878,3.775557332647752,222.50958098598946,3,0.9344791291396604,5.567045982197548,4.322296560279965,38,48,16,7,5,8,0,1,0,0.9911322384784973,1,0.0787481978614569,0.0655,222.50958098598946
241,38735.73516263749,382,73,64,1500,157.11539499770902,4.791311061313953,129.97136001176904,4,0.848691509832568,7.458628324833916,4.075013876962675,60,40,14,3,8,4,5,3,0,1.2386879007637133,1,0.043003661467613766,0.1513,129.97136001176904
277,460863.51476124936,1418,195,64,4655,5000.0,136.21668031630435,300.0,5,0.99,8.0,4.525667055899551,188,59,60,237,175,53,381,116,29641802,0.3,0,0.7337658935620153,0.01,300.0
208,55688.92272147822,160,37,64,1500,100.0,2.0886261034024787,30.0,2,0.9140893336823637,6.1518161186194,3.937785444035867,47,21,13,4,15,5,3,1,0,1.216024143628129,1,0.04937320592219973,0.0859,30.0
174,35923.23831167983,252,37,64,1500,1111.9369860013205,4.38347313225691,227.9861038729675,5,0.75,7.544465091963187,3.594907999910097,38,15,13,12,19,8,4,5,0,1.1527906512327726,1,0.03272175289839373,0.25,227.9861038729675
231,76376.43862116509,271,40,64,1500,367.76189546978344,3.0054236961164276,106.66624542833117,2,0.8782929096052581,7.528470368634563,4.237443963199363,45,29,5,0,13,3,5,0,0,1.1755018076882993,1,0.07730405717924267,0.1217,106.66624542833117
224,84977.70713120716,372,45,64,1500,788.7152858764595,2.9362511152077806,139.45026575365796,3,0.8775603940393278,6.693386644025032,3.6109373679961965,43,57,10,5,18,1,0,0,0,1.2021406969146584,1,0.02431302096874343,0.1224,139.45026575365796
210,370214.0727243942,1526,292,64,23955,60925.29431861701,31.443853626051393,39.76092877551487,3,0.8206185582638554,8.0,5.1829810187337655,262,61,191,210,115,2,440,80,81818817,1.0326167222247316,0,0.4767595666439063,0.1794,39.76092877551487
182,69615.74501381643,224,35,64,1500,452.2397383604432,3.844223506254443,73.47330126753545,2,0.8463196874712814,6.097605758648167,4.156827672064108,36,31,11,3,0,6,8,2,0,1.138872726985263,1,0.06744573885832628,0.1537,73.47330126753545
136,60460.45041982563,337,53,64,1500,1168.2627788098634,4.49124540576753,217.24896117783328,2,0.8301478336525484,6.7856217512084385,4.964013104374521,47,38,22,0,21,5,0,5,0,1.5768114295557707,1,0.033369209363779045,0.1699,217.24896117783328
160,56064.47399788919,433,35,64,1500,304.8634204236064,4.344443249662711,269.91269719238994,2,0.9699140163439385,6.358644825479491,4.025067231475512,33,37,16,0,14,5,1,0,0,1.0341568613997993,1,0.01,0.0301,269.91269719238994
231,74596.15980249297,398,26,64,1500,1187.1993432546576,3.9561728184499643,153.13187503645014,2,0.7710831494084498,6.536460147325687,4.1318298387279775,27,36,12,0,5,5,2,7,0,1.4805398361887836,1,0.03785759448425003,0.2289,153.13187503645014
239,24997.109826716238,324,73,64,1500,835.9795376652023,4.110363164608919,287.4390570120292,2,0.9679094812401,6.542352532245194,4.848687936512265,39,46,8,11,11,9,8,2,0,1.336673319296552,1,0.0716660041419698,0.0321,287.4390570120292
183,63888.68164071876,416,50,64,1500,100.0,3.7649663409443552,268.0459701857007,2,0.9460466337977778,6.307688806589618,4.35300728887875,15,68,17,6,17,3,8,3,0,0.9712214345727741,1,0.05159992756163826,0.054,268.0459701857007
181,59069.5754640572,403,46,64,1500,1667.8578109280008,3.3598886886404338,240.71892105947003,3,0.8491428638223738,7.093214416691933,3.788453472938569,26,32,13,0,21,8,4,4,0,1.4579791625952538,1,0.0327367192999833,0.1509,240.71892105947003
269,72361.83081343996,251,53,64,1500,1611.3230622034048,3.5488371007435133,262.1560340397525,3,0.9303315110522941,6.220012701973462,3.322222499320347,49,40,12,9,3,3,0,1,0,1.152353105870314,1,0.08394063465048479,0.0697,262.1560340397525
433,405448.92543000536,200,384,64,34632,30521.210054576266,201.99275724598473,26.778284584170294,7,0.9222672535739165,7.932431428719356,5.28704705703149,204,191,238,233,143,31,164,23,92780657,1.0491549611537612,0,0.42063323775907624,0.0777,26.778284584170294
348,161371.74791342037,413,186,64,33385,78205.28220283629,21.809653221920655,79.16679868481967,3,0.99,8.0,5.937521818067516,166,113,222,276,19,34,0,41,117235364,0.5613415236528625,0,0.3,0.01,79.16679868481967
140,62839.92319534985,406,68,64,1500,679.4499233886982,2.191669349524503,222.6005637870675,2,0.8953949070606221,6.456772542333168,3.917947506501142,15,49,5,10,36,6,9,1,0,1.7359283402321943,1,0.07025549624385755,0.1046,222.6005637870675
354,222771.0904453012,1648,50,64,19321,106793.80383177772,42.64553553674286,54.27923815183564,3,0.99,6.97827958103613,4.215976860691226,110,108,10,547,10,0,314,70,68541852,0.9403696889719833,0,0.3,0.01,54.27923815183564
207,78636.80599105335,342,49,64,1500,833.751214247503,2.980194808907271,175.27078894517945,3,0.9807828412441992,6.682926746834073,3.7610339177434096,43,39,17,7,17,9,3,2,0,0.8612860239225637,1,0.09454095830891548,0.0192,175.27078894517945
222,69842.40617060657,308,39,64,1500,100.0,3.0638772523513462,267.3761778678896,3,0.847256855335628,6.195559188198336,4.542818681726371,32,19,16,8,15,7,11,4,0,1.0295554409395462,1,0.021462801059776347,0.1527,267.3761778678896
150,65893.50240281854,103,47,64,1500,658.4378997661502,4.575093875806904,147.7746495558487,2,0.8897550537016395,7.032160032562075,4.32984776725916,39,15,9,2,8,0,7,1,0,0.8895708784647289,1,0.1132588750280285,0.1102,147.7746495558487
184,53820.41834055809,250,36,64,1500,214.4936764964882,1.9686795634260228,67.7106801005728,2,0.7711640007703416,5.934545329217208,4.336254590337059,26,44,6,0,7,2,10,1,0,1.3664964866922904,1,0.03820993834766561,0.2288,67.7106801005728
210,82921.4239004903,197,43,64,1500,1764.4635193438141,3.1193186024886588,291.99809162261135,5,0.9623282004110552,6.992687052752824,4.457936652354595,29,80,7,8,16,6,0,3,0,1.1073813650758342,1,0.05117312078979642,0.0377,291.99809162261135
392,964009.998764376,1056,315,64,33804,66925.62557939517,108.429001263575,152.98995699121173,5,0.8744320281773322,5.690151618906982,4.713237004107491,123,246,138,340,157,53,85,72,0,1.1180518213337307,0,0.5410320175821599,0.1256,152.98995699121173
368,910608.1333776714,854,300,64,40772,75629.98599153584,207.1818010056943,119.44205550073367,8,0.7818807707076966,7.023907160092251,4.97125880182861,86,30,100,0,208,47,453,52,0,0.7874460373753926,0,0.3367724189502606,0.2181,119.44205550073367
196,57238.42380732813,243,13,64,1500,1558.0438838709958,4.560290689007843,120.96995064072712,3,0.8532426833369808,6.721793895994705,3.8410180629667128,18,40,13,9,10,0,0,3,0,1.2378548250685746,1,0.058925708163078024,0.1468,120.96995064072712
185,88496.2340319395,352,76,64,1500,1183.6067301917851,1.5955026541943418,139.43496169093544,2,0.9047191221939397,6.335377961261631,3.9608037721820053,47,25,16,5,13,3,8,2,0,1.0930244797173228,1,0.012713127579000394,0.0953,139.43496169093544
161,67745.41357211406,304,39,64,1500,1162.6407375057506,2.9080344005054055,253.2229109543618,2,0.9223046282938354,7.028146951063736,4.240023361593551,23,40,16,8,37,4,0,6,0,1.2756247432200865,1,0.08716143135094699,0.0777,253.2229109543618
154,31807.636064420978,316,39,64,1500,1578.014987390158,2.2576239884783735,184.04114141576883,4,0.9069428988554625,6.971278167590315,3.568160554504813,29,48,12,8,8,9,0,2,0,1.3243187923081223,1,0.07096457543985898,0.0931,184.04114141576883
98,67888.75881212976,524,62,64,1500,1271.2926393851485,4.098188494948065,161.90111959217558,3,0.9225556077000033,6.850649831117101,4.516781419368141,40,43,20,10,14,4,1,3,0,1.5844250239413844,1,0.04385187657489958,0.0774,161.90111959217558
233,66962.13110311807,189,33,64,1500,950.4828557829042,3.9323582149205945,178.3418341764976,2,0.9187151746103983,6.450371363196564,3.94672441596537,46,41,20,0,9,7,4,1,0,1.3879200915130887,1,0.07545165541541243,0.0813,178.3418341764976
299,44808.074979013174,249,48,64,1500,1228.168001161256,5.8158698955780626,209.63806519093933,2,0.9065616038936932,7.357759459098948,4.2995585494129065,40,39,7,13,27,7,0,1,0,1.2952778510284304,1,0.015364775457144243,0.0934,209.63806519093933
207,53295.091179543204,204,41,64,1500,1114.6920351740675,3.685548208196675,109.90130016927279,2,0.8379354182706176,6.289272812639726,4.394568228381201,38,44,5,0,12,1,0,5,0,1.1583552746714796,1,0.06381644912957964,0.1621,109.90130016927279
210,13590.714547386626,196,75,64,1500,1171.7624597414633,2.9557771969873485,300.1936493538927,3,0.8387376867101985,6.780956158074683,3.8401479829138183,25,40,22,19,10,0,3,3,0,1.440744290582341,1,0.080397987919029,0.1613,300.1936493538927
271,43783.716268496755,442,49,64,1500,866.4645158586782,4.323907069399292,235.65278225650664,3,0.8253612530847529,5.870301299953741,4.68809718670332,26,51,8,9,11,7,5,3,0,1.2659247259133697,1,0.059590878501251124,0.1746,235.65278225650664
225,71029.26140179262,464,82,64,1500,783.4369736951224,3.372427932626942,136.38720738793035,2,0.8482299126253869,6.635226058692905,4.536856982122733,51,45,11,10,16,10,4,2,0,1.8706703747829727,1,0.0425524092692216,0.1518,136.38720738793035
188,44398.8472546063,334,58,64,1500,632.600978883773,4.022328679106989,173.12123078750457,3,0.8546628828341041,6.413725189750749,4.227278880787491,21,64,18,2,16,7,11,0,0,0.8840335552239169,1,0.03813355750634102,0.1453,173.12123078750457
580,768782.3731999947,1801,179,64,19384,72173.65164921526,152.29585661995614,105.03711479489034,3,0.7418008590548439,7.330142545197473,4.4950196922182535,131,94,10,211,164,85,159,55,180055441,0.9834443434491064,0,0.6396708087733556,0.2582,105.03711479489034
240,82129.94596080377,260,50,64,1500,1395.4967281998966,3.57085380589782,135.80426443579154,2,0.8642810607008673,6.871731551183373,4.658729732828391,34,40,20,0,22,6,4,3,0,1.1987029447730913,1,0.021506404978339045,0.1357,135.80426443579154
239,84486.17272784142,355,62,64,1500,1408.5015399994345,4.1554565845798255,176.05897429896604,3,0.8126535540699298,6.817191600747235,4.429483326255419,32,38,14,2,18,5,3,4,0,1.6522139470496096,1,0.03409044612608682,0.1873,176.05897429896604
512,301550.5164738186,566,291,64,40313,13506.230742413936,82.34290501052743,207.98344339902565,5,0.8376936620835677,6.970850697183552,4.346993397439488,257,131,222,75,92,40,498,136,79815144,0.9304059466921906,0,0.3,0.1623,207.98344339902565
117,51758.3440573105,164,42,64,1500,1321.2471915585074,2.684847408871569,230.61289703595543,2,0.8735286510807776,7.371375346629906,3.9527103647199513,38,39,10,8,25,4,3,4,0,1.7152513756882235,1,0.04767042595644822,0.1265,230.61289703595543
152,61535.073605600715,176,48,64,1500,876.8200211736872,2.1936781095330167,168.14582702754046,3,0.9029225714011386,6.6503022537728205,4.389608213981341,39,32,13,3,7,4,7,4,0,1.9097252396575843,1,0.03441515392089134,0.0971,168.14582702754046
245,75437.42876708815,372,71,64,1500,1306.371548345896,2.462522309975988,136.62057632339,3,0.9546301185510421,7.233318154623524,4.178164877992883,40,15,18,15,0,4,0,2,0,1.4947573723277516,1,0.07049446963322936,0.0454,136.62057632339
199,34960.732124005735,555,70,64,1500,893.8266624556015,3.707335637954916,145.59631058141684,3,0.8952727784861552,6.762719168895905,3.3918277475722958,26,39,8,0,19,6,9,1,0,1.1556141753321372,1,0.06403375838415214,0.1047,145.59631058141684
254,30969.980418316627,233,53,64,1500,1015.361222504347,3.082109336703866,158.1237606795675,3,0.9473043887442998,5.831397216171545,4.1763321372841435,40,33,17,5,23,2,0,4,0,0.7698629881308867,1,0.034473880408094244,0.0527,158.1237606795675
286,771591.6501242571,925,50,64,45785,18619.520370355476,98.19695234164173,105.81581607695895,8,0.7450676270059002,7.65926614789556,4.412384611193596,204,135,10,544,110,25,420,66,21715919,0.6703960433198068,0,0.6295613881394636,0.2549,105.81581607695895
175,81685.68104173066,187,73,64,1500,391.1126887069405,1.6892188703823336,228.84796821893366,3,0.8007276110326129,7.0667456582889585,4.043455077042745,36,35,5,7,21,0,0,1,0,1.068866398801689,1,0.056328288406499706,0.1993,228.84796821893366
197,58989.28325356025,233,27,64,1500,658.8141725388771,2.2921625829588743,209.7961610421801,2,0.9241070006425391,5.738238450930629,3.880449594293855,46,15,13,0,4,2,11,7,0,1.234918152535784,1,0.08809672153145992,0.0759,209.7961610421801
213,90686.78994199859,343,55,64,1500,1917.7601407596885,5.205900258131928,147.57523245177572,4,0.8278917116393933,6.78183753561393,4.267121429185409,44,30,13,4,9,4,14,0,0,1.6208925787459623,1,0.04144895509361835,0.1721,147.57523245177572
153,88797.01410616767,199,49,64,1500,1006.2757739504791,2.37646919929174,212.99195366377896,2,0.9107298125113815,7.100588975546392,4.782420116776968,43,35,7,3,20,4,10,2,0,1.0699638611538997,1,0.055150973744180466,0.0893,212.99195366377896
264,55099.61443194349,281,42,64,1500,213.655977780974,2.9347173531994066,171.76234574801697,2,0.9820248917765251,6.022498222778429,4.0899697638053825,32,58,9,0,19,2,4,6,0,1.5012915426233315,1,0.05239219968810941,0.018,171.76234574801697
228,83873.04216135091,362,48,64,1500,512.6637382377701,1.8026424324022996,171.34729047943486,2,0.8506487417588379,6.748555452060778,3.7822938310186904,36,60,8,5,6,6,3,3,0,1.725577260106073,1,0.0543482841032484,0.1494,171.34729047943486
245,77941.45117913911,182,48,64,1500,683.4788004148606,2.68421710731661,243.1870217087435,2,0.9122041021512869,6.0690431436948895,4.110150268584399,15,47,24,0,5,10,1,4,0,0.8088744006872375,1,0.04840775397381298,0.0878,243.1870217087435
174,61775.83505745082,103,34,64,1500,1189.2330761723035,4.19693567623029,222.39945672558315,2,0.9071834937369189,7.234591783144926,4.161141079786092,32,37,19,0,19,7,11,1,0,0.8754117887647861,1,0.05169609930962704,0.0928,222.39945672558315
186,51639.09748269457,312,65,64,1500,547.074796001076,1.4286033065582564,156.61854830512175,3,0.9398639951965967,6.766842933963394,4.093961850069256,49,40,14,5,27,5,9,2,0,1.2951929235871402,1,0.054159134025401345,0.0601,156.61854830512175
248,85411.22934353637,525,62,64,1500,1214.964492365285,2.528402188204157,151.61751989877055,3,0.8926122406769107,6.712401458391519,4.718855149544134,30,41,15,4,12,5,1,5,0,1.783434836742578,1,0.06500187325562233,0.1074,151.61751989877055
439,717349.7386178005,920,123,64,34104,5651.873607517075,20.0,51.92278059872291,2,0.99,6.772170011519273,5.1242055109580305,126,100,10,196,27,40,0,83,107030833,0.6947977214284455,0,0.5167862383799823,0.01,51.92278059872291
189,49859.13834726749,505,43,64,1500,343.72297285129355,5.257533619215804,123.24175249146899,2,0.9797707905218276,7.3858998327255625,4.203174670608563,34,23,17,1,14,7,9,0,0,1.4441150216443563,1,0.05086133978563869,0.0202,123.24175249146899
369,686583.3743793792,2030,192,64,65000,93515.30352040684,171.8163804489613,204.70833884436752,6,0.9394560510354955,6.791680946169736,4.8305794508053435,167,91,105,366,200,69,149,102,6527088,0.859380773695442,0,0.857472295090915,0.0605,204.70833884436752
99,34935.18788408992,197,57,64,1500,1429.266612118278,1.8277833381642818,199.70166245235097,2,0.9164610667981884,5.857612210381153,4.6251780506542115,43,39,12,5,7,0,7,3,0,1.0365515221487651,1,0.023219410261208082,0.0835,199.70166245235097
270,22388.37873673335,343,46,64,1500,1448.8907166985732,2.293097845964442,239.8786590771711,2,0.8938946301806112,6.487456046997653,3.9148613616676915,44,26,11,7,3,5,0,7,0,0.6559184053358801,1,0.035763655176649464,0.1061,239.8786590771711
223,57157.84755516211,327,48,64,1500,1058.8684766879414,3.592800753354829,285.17674103006345,2,0.9718152288124604,5.960332456247275,3.549462601355109,33,39,5,0,18,3,4,1,0,0.9137491462709957,1,0.04052928490187422,0.0282,285.17674103006345
165,73369.89922170568,414,48,64,1500,1290.7315969855854,3.689649832955513,195.72885901464332,2,0.9530879346043417,6.283247506351509,4.517855677476895,42,24,12,5,13,3,13,4,0,0.8538832450174398,1,0.04778935030945329,0.0469,195.72885901464332
199,50000.0,2899,284,64,3581,64725.548600162576,20.0,113.35780745394406,6,0.9768765801445485,6.714937446120716,5.233169411517605,167,78,172,306,88,30,223,23,0,0.8199483712548338,0,0.95,0.0231,113.35780745394406
208,72579.70861324137,275,65,64,1500,942.2375525005065,3.585515639589082,198.10215414842415,2,0.9265607590834691,7.08794754510841,4.386889073037652,37,49,10,3,10,3,6,0,0,1.1527780981892877,1,0.06796087069824633,0.0734,198.10215414842415
483,236347.11824519286,1825,231,64,23592,5000.0,20.0,108.74494274970931,6,0.9154854605050342,6.701571748521639,5.148626577322216,325,137,22,62,146,43,525,80,0,0.5004507318347753,0,0.37540292484107285,0.0845,108.74494274970931
181,81532.74840367862,398,39,64,1500,1368.8400202442463,3.3009257356639865,229.5755407192833,2,0.8776399055978543,6.47733823496931,4.085283819068652,49,52,8,12,14,5,0,5,0,1.4923311473924876,1,0.05791041756393938,0.1224,229.5755407192833
75,79086.51757007872,347,76,64,1500,166.67806725372998,1.6799832921990356,164.0038401332268,2,0.8683427141547313,5.7589345118855775,4.3311337930351925,21,15,18,0,12,5,0,0,0,2.0,1,0.08712857096528165,0.1317,164.0038401332268
221,61087.92903761106,316,63,64,1500,1500.199396792042,2.32765642869254,201.13924551381763,3,0.8279352814979263,5.653802550713477,4.464763360565193,36,39,8,6,18,10,6,3,0,1.170629035792407,1,0.02991946123333052,0.1721,201.13924551381763
243,84534.59930145546,312,43,64,1500,910.8942952996623,2.245081214493097,233.51402770114942,2,0.8902101553622062,6.387886644518335,4.258637089087424,31,30,13,7,24,9,12,3,0,1.2951783759519413,1,0.06522247536738587,0.1098,233.51402770114942
220,62328.69063397864,280,46,64,1500,1482.48266123137,1.9018511740518458,187.34241346614579,2,0.8822101006063644,5.979116239900418,4.12403039677634,36,28,21,0,7,0,7,4,0,1.3846063256130408,1,0.028002909473591898,0.1178,187.34241346614579
163,51483.85239854365,243,29,64,1500,440.2154427861342,3.512240304170618,174.0357533210952,2,0.8732963424801186,6.72940901767437,4.130494126660008,21,39,17,6,5,8,2,4,0,0.7819472056313073,1,0.07517049083994365,0.1267,174.0357533210952
244,30353.10760994727,185,53,64,1500,1997.0924479099283,2.5675204794510598,159.06452862899346,4,0.895410389917692,7.242377266657067,4.134293749263203,18,49,18,6,6,5,3,4,0,1.1191703476633492,1,0.051081342629605495,0.1046,159.06452862899346
222,35136.16898280622,290,56,64,1500,1525.8706592953783,3.3355941556039186,225.20412850938416,3,0.8945664056687413,5.547888400653645,4.451547424478661,36,48,12,7,9,13,1,0,0,1.0296890949110544,1,0.08153933653052131,0.1054,225.20412850938416
157,55588.0419384587,328,55,64,1500,100.0,3.285292169048928,243.62353750965266,3,0.8225572995470761,6.815791209786551,3.906358490588065,41,21,19,3,16,7,7,4,0,0.9840208612620093,1,0.051050271351773376,0.1774,243.62353750965266
